Neutrino Depth [m]	Neutrino Min Angle [degrees]	Neutrino Max Angle [degrees]	Hydrophone Depth [m]	Hydrophone Distance [m]	Time of Arrival [s]	Signal Amplitude	Angle of Departure [degrees]	Angle of Arrival [degrees]	Surface Bounces	Bottom Bounces
2100.0	-67.0	-58.0	3300.0	12800.0	16.2144642	(1.6469111544477626e-15-2.0647077354774636e-15j)	-58.9886093	58.5636864	3	2
2100.0	-67.0	-58.0	3400.0	12800.0	16.2691097	(-1.867460050184469e-16-9.70662566658184e-16j)	-59.1095505	58.6860046	3	2
2100.0	-67.0	-58.0	3400.0	12800.0	16.2691097	(-1.734987249611637e-15-9.018062671064368e-15j)	-59.1094093	58.6858597	3	2
2100.0	-67.0	-58.0	3500.0	12800.0	16.323719	(-2.391767991175162e-16+1.9067959443490212e-17j)	-59.2296448	58.7556953	3	2
2100.0	-67.0	-58.0	3500.0	12800.0	16.323719	(-9.273557572187287e-15+7.393184470056263e-16j)	-59.2295036	58.755558	3	2
2100.0	-67.0	-58.0	3600.0	12800.0	16.3783932	(-6.019446982959081e-15-6.609116678519555e-15j)	-59.3487701	58.8739586	3	2
2100.0	-67.0	-58.0	3700.0	12800.0	16.433136	(8.302311857910218e-16+3.4396763073542537e-16j)	-59.4673042	58.994442	3	2
2100.0	-67.0	-58.0	3700.0	12800.0	16.433136	(6.907834243244964e-15+2.861939443888938e-15j)	-59.4671631	58.9943008	3	2
2100.0	-67.0	-58.0	3800.0	12800.0	16.4879436	(9.69193918921315e-16-9.989055026509577e-16j)	-59.5848694	59.1125145	3	2
2100.0	-67.0	-58.0	3800.0	12800.0	16.4879436	(4.494415897308818e-15-4.632206461367968e-15j)	-59.5847282	59.1123734	3	2
2100.0	-67.0	-58.0	3900.0	12800.0	16.5428104	(7.833352183692269e-16+2.5566364145198144e-15j)	-59.7015877	59.2316246	3	2
2100.0	-67.0	-58.0	3900.0	12800.0	16.5428104	(1.37014005848914e-15+4.471823264946436e-15j)	-59.7014503	59.2314835	3	2
2700.0	-67.0	-58.0	2900.0	12800.0	16.3268414	(-8.595997723970194e-15+4.2220077466481085e-15j)	-58.9656448	58.8959427	3	2
2700.0	-67.0	-58.0	3000.0	12800.0	16.3818226	(6.153665542254162e-15-4.624845522613051e-15j)	-59.0855026	59.0153542	3	2
2700.0	-67.0	-58.0	3000.0	12800.0	16.3818226	(1.0193888649881018e-15-7.661330388577133e-16j)	-59.0853615	59.015213	3	2
2700.0	-67.0	-58.0	3100.0	12800.0	16.4368114	(3.4490093005462413e-15+7.041499951215249e-15j)	-59.2046127	59.0523758	3	2
2700.0	-67.0	-58.0	3100.0	12800.0	16.4368114	(2.5560018381187625e-16+5.218321190481471e-16j)	-59.2044716	59.0522499	3	2
2700.0	-67.0	-58.0	3200.0	12800.0	16.4917221	(-6.665774039581778e-15+4.224603220999364e-15j)	-59.3232193	59.1577644	3	2
2700.0	-67.0	-58.0	3300.0	12800.0	16.5467033	(5.395096341655295e-15-5.054891434988452e-15j)	-59.4409828	59.2757034	3	2
2700.0	-67.0	-58.0	3400.0	12800.0	16.6017532	(-4.6526623732226085e-15-5.130167742738293e-15j)	-59.5579262	59.3928261	3	2
2700.0	-67.0	-58.0	3500.0	12800.0	16.6567841	(4.150487462159018e-15-4.995066750695772e-15j)	-59.674221	59.461731	3	2
2700.0	-67.0	-58.0	3600.0	12800.0	16.7118568	(1.950439902315759e-16+5.3917608692909164e-17j)	-59.7899017	59.5745316	3	2
2700.0	-67.0	-58.0	3600.0	12800.0	16.7118568	(5.667328284926292e-15+1.5666595073650336e-15j)	-59.7897606	59.5743904	3	2
2700.0	-67.0	-58.0	3700.0	12800.0	16.7669964	(-5.383982956928944e-15-1.8624136684829782e-15j)	-59.9044991	59.6898651	3	2
2700.0	-67.0	-58.0	3800.0	12800.0	16.822197	(-5.184097016992163e-15-1.2646722605234862e-15j)	-60.0184212	59.8056641	3	2
2700.0	-67.0	-58.0	3900.0	12800.0	16.8774529	(3.1673467512452697e-15+3.861138972757805e-15j)	-60.1315422	59.9199219	3	2
3300.0	-67.0	-58.0	2900.0	12800.0	16.6571045	(3.834934958772237e-15-5.2542147825945136e-15j)	-59.5014229	59.6008301	3	2
3300.0	-67.0	-58.0	3000.0	12800.0	16.7124767	(-5.8464100427112134e-15-1.7155649413344658e-15j)	-59.6171112	59.7153587	3	2
3300.0	-67.0	-58.0	3100.0	12800.0	16.7678795	(-5.648390852753565e-15+8.762150290314765e-16j)	-59.7320442	59.7518082	3	2
3300.0	-67.0	-58.0	3200.0	12800.0	16.8231812	(4.891474481904476e-15-2.1869980584668896e-15j)	-59.84655	59.8528519	3	2
3300.0	-67.0	-58.0	3300.0	12800.0	16.8785419	(4.3253298885070614e-15-2.5337790636162292e-15j)	-59.9602509	59.9646721	3	2
3300.0	-67.0	-58.0	3400.0	12800.0	16.9339619	(-4.053669565750381e-15+2.37203107539827e-15j)	-60.0731506	60.0770378	3	2
3300.0	-67.0	-58.0	3500.0	12800.0	16.9893837	(3.0299562919127115e-15-3.1937129560350327e-15j)	-60.1853943	60.1449661	3	2
3300.0	-67.0	-58.0	3600.0	12800.0	17.0448303	(-1.1279117365956427e-15-3.964706710762289e-15j)	-60.2969742	60.2523117	3	2
3300.0	-67.0	-58.0	3700.0	12800.0	17.100338	(2.4262108104298747e-15+2.0569410845623044e-16j)	-60.4078178	60.3631516	3	2
3300.0	-67.0	-58.0	3700.0	12800.0	17.100338	(1.419883737355704e-15+1.2037771747259452e-16j)	-60.4076767	60.3630104	3	2
3300.0	-67.0	-58.0	3800.0	12800.0	17.1559067	(1.030626799956382e-15-3.4633344541578084e-15j)	-60.5177956	60.4764442	3	2
3300.0	-67.0	-58.0	3900.0	12800.0	17.211525	(-1.7880441318449916e-15+2.872862703261701e-15j)	-60.6270561	60.5860405	3	2
3900.0	-67.0	-58.0	2900.0	12800.0	16.9881935	(-3.0940383154493813e-15-3.1260623179109162e-15j)	-60.146637	60.2800255	3	2
3900.0	-67.0	-58.0	3000.0	12800.0	17.0439301	(8.401240027529111e-16+3.350017013434095e-15j)	-60.2577705	60.3899345	3	2
3900.0	-67.0	-58.0	3000.0	12800.0	17.0439301	(1.6174437865923915e-16+6.449571406837684e-16j)	-60.2576294	60.3897972	3	2
3900.0	-67.0	-58.0	3100.0	12800.0	17.09972	(-2.5099299874986954e-15+5.86485428345576e-16j)	-60.3681602	60.4256821	3	2
3900.0	-67.0	-58.0	3100.0	12800.0	17.09972	(-1.2509609893412106e-15+2.9230851863305594e-16j)	-60.3680229	60.42556	3	2
3900.0	-67.0	-58.0	3200.0	12800.0	17.155386	(1.0364909132641244e-15-2.4568391134096916e-15j)	-60.4781342	60.5226173	3	2
3900.0	-67.0	-58.0	3200.0	12800.0	17.155386	(3.7038328115826407e-16-8.779380758494807e-16j)	-60.477993	60.5224915	3	2
3900.0	-67.0	-58.0	3300.0	12800.0	17.2111053	(1.6525350630114058e-15-2.9569121707678805e-15j)	-60.5873413	60.6286697	3	2
3900.0	-67.0	-58.0	3400.0	12800.0	17.2668858	(-1.5782823275066883e-16+3.4274936139830153e-16j)	-60.6959648	60.7366486	3	2
3900.0	-67.0	-58.0	3400.0	12800.0	17.2668858	(-1.168681216599463e-15+2.5379861133682573e-15j)	-60.6958237	60.7365074	3	2
3900.0	-67.0	-58.0	3500.0	12800.0	17.3226776	(-2.8524251438393617e-15-4.2884044198588564e-16j)	-60.8036842	60.8033562	3	2
3900.0	-67.0	-58.0	3500.0	12800.0	17.3226776	(-8.612370265773412e-17-1.2948044155679916e-17j)	-60.8035431	60.8032227	3	2
3900.0	-67.0	-58.0	3600.0	12800.0	17.378479	(-1.2870013638564492e-15+9.05649205881294e-17j)	-60.910984	60.905838	3	2
3900.0	-67.0	-58.0	3600.0	12800.0	17.378479	(-1.487916209264156e-15+1.0470467684040512e-16j)	-60.9108429	60.9056969	3	2
3900.0	-67.0	-58.0	3700.0	12800.0	17.4343357	(1.6647529556595092e-15+8.011631150404901e-16j)	-61.017437	61.0121536	3	2
3900.0	-67.0	-58.0	3700.0	12800.0	17.4343357	(6.818574759054494e-16+3.281433256253671e-16j)	-61.0172958	61.0120125	3	2
3900.0	-67.0	-58.0	3800.0	12800.0	17.4902515	(8.937907167088072e-16+1.7944951476551638e-15j)	-61.123188	61.1177711	3	2
3900.0	-67.0	-58.0	3800.0	12800.0	17.4902515	(1.9309670063156256e-16+3.8768602262136267e-16j)	-61.1230507	61.11763	3	2
3900.0	-67.0	-58.0	3900.0	12800.0	17.5462189	(1.610262900975732e-15-8.588064465316578e-17j)	-61.2282372	61.2281342	3	2
3900.0	-67.0	-58.0	3900.0	12800.0	17.5462189	(6.680923657724954e-16-3.563228835557784e-17j)	-61.228096	61.227993	3	2
3300.0	-66.0	-57.0	3200.0	50.0	0.0715290755	(0.0011959244753364814-0.008177280976996529j)	-63.4267426	-63.4349442	0	0
3900.0	-66.0	-57.0	3800.0	50.0	0.0714151934	(-0.006020692560900666-0.005665564163845533j)	-63.4379044	-63.434948	0	0
3300.0	-66.0	-57.0	3100.0	100.0	0.143110529	(0.0003168729054387519+0.0038045944599753847j)	-63.4185677	-63.4349594	0	0
3900.0	-66.0	-57.0	3700.0	100.0	0.142831728	(0.0010243097223156124+0.0036805668893153207j)	-63.4408569	-63.434948	0	0
3300.0	-66.0	-57.0	2900.0	200.0	0.286457509	(-0.0015075968898660653-0.0006219715473430299j)	-63.4002342	-63.4828644	0	0
3900.0	-66.0	-57.0	3500.0	200.0	0.285712123	(0.000533801551032035+0.0015409180299742007j)	-63.4435387	-63.450798	0	0
3900.0	-66.0	-57.0	3100.0	400.0	0.571790397	(3.705061255822273e-05+0.0005933644584618129j)	-63.4237747	-63.4891319	0	0
3900.0	-66.0	-57.0	3200.0	400.0	0.515292943	(-0.0003131461399449766-0.0006284310249419149j)	-60.2501602	-60.3111343	0	0
1500.0	-66.0	-57.0	2900.0	3200.0	4.76589966	(8.183847489792608e-08-4.52236994982727e-09j)	-64.2866211	-63.7946548	1	1
1500.0	-66.0	-57.0	3000.0	3200.0	4.708498	(8.665423265207694e-08+1.8010720385234924e-08j)	-63.9380569	-63.3766937	1	1
1500.0	-66.0	-57.0	3100.0	3200.0	4.65126467	(6.359542500077105e-08-7.144254851288603e-08j)	-63.580471	-63.0013275	1	1
1500.0	-66.0	-57.0	3200.0	3200.0	4.59428596	(-5.1718966614839495e-08+8.948887905210957e-08j)	-63.2133255	-62.6158676	1	1
1500.0	-66.0	-57.0	3300.0	3200.0	4.53756428	(-7.915258165663886e-08+7.886535360309778e-08j)	-62.8362083	-62.1833572	1	1
1500.0	-66.0	-57.0	3400.0	3200.0	4.48109913	(1.2060522946525243e-07+2.9706841886321354e-09j)	-62.4484177	-61.783371	1	1
1500.0	-66.0	-57.0	3500.0	3200.0	4.42485332	(7.722798011433923e-08+1.049625766675417e-07j)	-62.0501709	-61.3712845	1	1
1500.0	-66.0	-57.0	3500.0	3200.0	3.87677097	(3.9600657708622164e-07+2.57888297306328e-06j)	-57.3914909	56.5851593	1	0
1500.0	-66.0	-57.0	3600.0	3200.0	4.36886692	(5.091550548775343e-08-1.312146580160007e-07j)	-61.6409988	-60.9478378	1	1
1500.0	-66.0	-57.0	3600.0	3200.0	3.93027735	(-2.2159899066063854e-06-9.796788894659523e-07j)	-57.9200668	57.1200714	1	0
1500.0	-66.0	-57.0	3700.0	3200.0	4.31312799	(-3.037908396669555e-08+1.4895199361494422e-07j)	-61.2203903	-60.5028496	1	1
1500.0	-66.0	-57.0	3700.0	3200.0	3.9841063	(1.2337682006762108e-06-1.8782325805424133e-06j)	-58.4332886	57.6430244	1	0
1500.0	-66.0	-57.0	3800.0	3200.0	4.25761938	(1.6419797452571384e-07-2.9680978171503648e-09j)	-60.7877731	-60.0627327	1	1
1500.0	-66.0	-57.0	3800.0	3200.0	4.03822708	(9.233116118191388e-07-1.8698219998201273e-06j)	-58.9315681	58.1507721	1	0
1500.0	-66.0	-57.0	3900.0	3200.0	4.20237207	(7.576753205314118e-08+1.6027553594070238e-07j)	-60.3431282	-59.6108246	1	1
1500.0	-66.0	-57.0	3900.0	3200.0	4.09265137	(4.13124734559389e-07+1.890006073365809e-06j)	-59.4156113	58.6496887	1	0
2100.0	-66.0	-57.0	2900.0	3200.0	5.11979675	(-4.7830662641651596e-08-2.0508146995531906e-08j)	-65.9631958	-65.7267914	1	1
2100.0	-66.0	-57.0	2900.0	3200.0	3.88396692	(-1.222149607086355e-06+2.325878945822662e-06j)	-57.0113907	56.6850395	1	0
2100.0	-66.0	-57.0	3000.0	3200.0	5.0614624	(2.418762202014804e-08-1.268230990411184e-08j)	-65.6585388	-65.3612595	1	1
2100.0	-66.0	-57.0	3000.0	3200.0	5.06146193	(2.650267183830903e-08-1.1490397947045499e-08j)	-65.6579819	-65.3606796	1	1
2100.0	-66.0	-57.0	3000.0	3200.0	3.9377141	(-1.4627297570224644e-06-1.948173124585584e-06j)	-57.5462608	57.2091446	1	0
2100.0	-66.0	-57.0	3100.0	3200.0	5.00325632	(5.410814062984595e-08+2.7595676997547102e-08j)	-65.345932	-65.0361099	1	1
2100.0	-66.0	-57.0	3100.0	3200.0	3.99172258	(-2.0804525511608555e-06+8.925428501946908e-07j)	-58.065876	57.6632462	1	0
2100.0	-66.0	-57.0	3200.0	3200.0	4.94526672	(2.606253372575976e-08-6.024957355460799e-08j)	-65.0257111	-64.7030106	1	1
2100.0	-66.0	-57.0	3200.0	3200.0	4.04595518	(-1.5280739114938413e-06-1.4440176032996706e-06j)	-58.5712738	58.1604538	1	0
2100.0	-66.0	-57.0	3300.0	3200.0	4.88750172	(6.596686541349041e-08-2.617022197972174e-08j)	-64.697197	-64.3272018	1	1
2100.0	-66.0	-57.0	3300.0	3200.0	4.10044289	(-1.754353845595606e-06+8.560346050700993e-07j)	-59.0626602	58.644352	1	0
2100.0	-66.0	-57.0	3400.0	3200.0	4.82993793	(7.484102267474859e-08+1.650709580281034e-08j)	-64.3599777	-63.9829865	1	1
2100.0	-66.0	-57.0	3400.0	3200.0	4.15520573	(-1.1243773725582454e-06+1.4170863131287407e-06j)	-59.5401993	59.1205978	1	0
2100.0	-66.0	-57.0	3500.0	3200.0	4.77255726	(-7.854997736499408e-08-2.618167483976683e-08j)	-64.0141602	-63.628952	1	1
2100.0	-66.0	-57.0	3500.0	3200.0	4.21018553	(1.0843494214982866e-06-1.2817923033394903e-06j)	-60.0045624	59.5550652	1	0
2100.0	-66.0	-57.0	3600.0	3200.0	4.71538973	(-5.9777958202600596e-09-8.924641602175145e-08j)	-63.6593781	-63.265728	1	1
2100.0	-66.0	-57.0	3600.0	3200.0	4.2653985	(-1.51440647362688e-06-3.6357682717966533e-07j)	-60.4562759	60.0075035	1	0
2100.0	-66.0	-57.0	3700.0	3200.0	4.65842104	(9.304196545803445e-08-2.608223352427626e-08j)	-63.2952271	-62.8834038	1	1
2100.0	-66.0	-57.0	3700.0	3200.0	4.32085752	(1.3363294051601166e-06+5.486136392702343e-07j)	-60.8957138	60.4480553	1	0
2100.0	-66.0	-57.0	3800.0	3200.0	4.60163307	(-5.833872254486134e-08-8.65913742010388e-08j)	-62.9212646	-62.5077477	1	1
2100.0	-66.0	-57.0	3800.0	3200.0	4.37656116	(-1.31641135125988e-06+2.4255680205404765e-07j)	-61.3231201	60.8802071	1	0
2100.0	-66.0	-57.0	3900.0	3200.0	4.54505587	(9.684263799920381e-08+5.770548377751879e-08j)	-62.5375137	-62.122612	1	1
2100.0	-66.0	-57.0	3900.0	3200.0	4.43248892	(-2.0948241860027042e-07+1.2229520873351001e-06j)	-61.7388306	61.3080101	1	0
2700.0	-66.0	-57.0	2900.0	3200.0	4.21358538	(1.1194063947284339e-06-1.2617045673782278e-06j)	-59.7268715	59.675705	1	0
2700.0	-66.0	-57.0	3000.0	3200.0	4.26903963	(-1.563220621284454e-06-9.095598056687721e-08j)	-60.1821175	60.1130753	1	0
2700.0	-66.0	-57.0	3100.0	3200.0	4.32474422	(1.1434786003397665e-06-8.927407769295586e-07j)	-60.6247978	60.4969025	1	0
2700.0	-66.0	-57.0	3200.0	3200.0	4.38056755	(-5.053767383410936e-07+1.2477153294631364e-06j)	-61.0562019	60.9172707	1	0
2700.0	-66.0	-57.0	3300.0	3200.0	4.43658066	(1.2422621938181296e-06-1.2925189716681308e-07j)	-61.4763451	61.3270378	1	0
2700.0	-66.0	-57.0	3400.0	3200.0	4.49278593	(6.912556709538088e-07-9.297591050525633e-07j)	-61.8856087	61.726532	1	0
2700.0	-66.0	-57.0	3500.0	3200.0	5.12301445	(3.7802304537430045e-08+3.6386906316361886e-08j)	-65.753746	-65.5933762	1	1
2700.0	-66.0	-57.0	3500.0	3200.0	4.54920721	(-4.553213567816888e-07+9.715655515609425e-07j)	-62.2839203	62.0997963	1	0
2700.0	-66.0	-57.0	3600.0	3200.0	5.06489086	(1.3531650931124328e-08+5.504735571279784e-08j)	-65.444519	-65.2795868	1	1
2700.0	-66.0	-57.0	3600.0	3200.0	4.60577154	(2.3830471890830638e-07+9.658357015659147e-07j)	-62.6721039	62.4853935	1	0
2700.0	-66.0	-57.0	3700.0	3200.0	5.00692892	(-3.867514848685719e-09+6.111982710741222e-08j)	-65.1275711	-64.9487076	1	1
2700.0	-66.0	-57.0	3700.0	3200.0	4.66252899	(-1.4569132288277978e-07+9.105989784365336e-07j)	-63.0503616	62.8614502	1	0
2700.0	-66.0	-57.0	3800.0	3200.0	4.94911098	(-1.707200347411508e-08-6.393949391136509e-08j)	-64.8025742	-64.625679	1	1
2700.0	-66.0	-57.0	3800.0	3200.0	4.71948433	(-6.645253843508841e-07+5.375461804369081e-07j)	-63.4190216	63.2282715	1	0
2700.0	-66.0	-57.0	3900.0	3200.0	4.89146328	(5.804738576143703e-08-4.168180781011924e-08j)	-64.4695816	-64.2950058	1	1
2700.0	-66.0	-57.0	3900.0	3200.0	4.77662039	(7.899914212488397e-07-4.845634189593649e-08j)	-63.7781258	63.5993919	1	0
3300.0	-66.0	-57.0	2900.0	3200.0	4.54975557	(-8.250316758574186e-07-6.890998845589361e-07j)	-62.1253357	62.2266769	1	0
3300.0	-66.0	-57.0	3000.0	3200.0	4.60656595	(-5.926140667719229e-07+8.023353254887043e-07j)	-62.5145226	62.5979156	1	0
3300.0	-66.0	-57.0	3100.0	3200.0	4.66353559	(7.107106906265492e-07+5.898338741525593e-07j)	-62.8939743	62.9629822	1	0
3300.0	-66.0	-57.0	3200.0	3200.0	4.72066641	(4.579237715974325e-07-7.240839473177926e-07j)	-63.2637596	63.28022	1	0
3300.0	-66.0	-57.0	3300.0	3200.0	4.77788687	(-3.7508048036923684e-07+7.004024795013349e-07j)	-63.6247406	63.6301422	1	0
3300.0	-66.0	-57.0	3400.0	3200.0	4.83525324	(3.5896042337773e-07+6.433382856021504e-07j)	-63.9769554	63.9718246	1	0
3300.0	-66.0	-57.0	3500.0	3200.0	4.89278221	(6.41372966276135e-07-2.3204717105499184e-07j)	-64.320488	64.3088608	1	0
3300.0	-66.0	-57.0	3600.0	3200.0	4.95044327	(-5.506235783950938e-07+3.106403961423635e-07j)	-64.655571	64.6225357	1	0
3300.0	-66.0	-57.0	3700.0	3200.0	5.00823593	(-4.701625914637266e-07-3.495556600525956e-07j)	-64.9826431	64.9461212	1	0
3300.0	-66.0	-57.0	3800.0	3200.0	5.06618786	(1.7906419750546063e-07-5.124737352537092e-07j)	-65.3019104	65.2622147	1	0
3300.0	-66.0	-57.0	3900.0	3200.0	5.12429285	(2.1760894302487016e-07+4.5316960158830457e-07j)	-65.6135254	65.5727158	1	0
3900.0	-66.0	-57.0	2900.0	3200.0	4.89193869	(6.670072046229837e-07+1.3922357402077165e-07j)	-64.2909698	64.412384	1	0
3900.0	-66.0	-57.0	3000.0	3200.0	4.94982481	(4.6006511022047184e-07-4.3339185074600185e-07j)	-64.6251297	64.7303848	1	0
3900.0	-66.0	-57.0	3100.0	3200.0	5.00781775	(5.500223241554318e-07+2.029139482425003e-07j)	-64.951561	65.0412292	1	0
3900.0	-66.0	-57.0	3200.0	3200.0	5.0659771	(4.873014179653007e-07+2.387265014685129e-07j)	-65.2700043	65.3143463	1	0
3900.0	-66.0	-57.0	3300.0	3200.0	5.1241641	(-4.0231775499719735e-07+3.0206871483596233e-07j)	-65.5814133	65.6157913	1	0
3900.0	-66.0	-57.0	3400.0	3200.0	5.18246174	(4.4907404092163545e-07-1.2589080280567134e-07j)	-65.8856964	65.9105301	1	0
1500.0	-66.0	-57.0	2900.0	6400.0	9.08752537	(2.366672800998806e-10-3.34388158183915e-10j)	-62.7932205	62.2614098	2	1
1500.0	-66.0	-57.0	3000.0	6400.0	9.14429855	(-3.7987335674146506e-10-4.455959188066727e-11j)	-62.983345	62.4398804	2	1
1500.0	-66.0	-57.0	3100.0	6400.0	9.20119381	(2.3193917457664782e-10+2.703273596583709e-10j)	-63.1709137	62.6292343	2	1
1500.0	-66.0	-57.0	3200.0	6400.0	9.25809956	(-1.8509698124399775e-10+7.626763114503101e-12j)	-63.3564491	62.7592812	2	1
1500.0	-66.0	-57.0	3200.0	6400.0	9.25809956	(-1.4719591347541803e-10+6.065159177177783e-12j)	-63.3561668	62.7590065	2	1
1500.0	-66.0	-57.0	3300.0	6400.0	10.1202087	(-9.306030303962901e-14-1.2146929893177316e-11j)	-65.8804321	-65.3126297	2	2
1500.0	-66.0	-57.0	3300.0	6400.0	9.31501389	(-2.0486035804262838e-10-2.331051850365826e-10j)	-63.5396576	62.9362564	2	1
1500.0	-66.0	-57.0	3400.0	6400.0	10.0621557	(1.1666542419175335e-11+5.825047763267059e-12j)	-65.7263718	-65.1543961	2	2
1500.0	-66.0	-57.0	3400.0	6400.0	9.37200356	(7.093798166169179e-11-5.60657434042873e-11j)	-63.7209587	63.1137886	2	1
1500.0	-66.0	-57.0	3400.0	6400.0	9.37200356	(1.5595514115139502e-10-1.2325908416232518e-10j)	-63.7206802	63.1135025	2	1
1500.0	-66.0	-57.0	3500.0	6400.0	10.0041523	(5.9849954220780425e-12+9.252718996538714e-12j)	-65.5705185	-64.9923935	2	2
1500.0	-66.0	-57.0	3500.0	6400.0	10.0041523	(1.6183049026409509e-12+2.5018738136699928e-12j)	-65.5702362	-64.9921036	2	2
1500.0	-66.0	-57.0	3500.0	6400.0	9.42910004	(-2.6783229236988146e-10+3.109575861691682e-11j)	-63.8994751	63.2964935	2	1
1500.0	-66.0	-57.0	3600.0	6400.0	9.94626141	(-1.3633030052354471e-11+6.332811952025328e-12j)	-65.4126129	-64.82798	2	2
1500.0	-66.0	-57.0	3600.0	6400.0	9.48621559	(-1.5011677829159803e-10-9.91555717912428e-11j)	-64.0761871	63.4497452	2	1
1500.0	-66.0	-57.0	3600.0	6400.0	9.48621559	(-5.975269059111538e-11-3.946797635058812e-11j)	-64.0759048	63.4494629	2	1
1500.0	-66.0	-57.0	3700.0	6400.0	9.88847065	(5.0165549605743176e-12+1.534269014483336e-11j)	-65.252739	-64.6507339	2	2
1500.0	-66.0	-57.0	3700.0	6400.0	9.54341507	(-1.8444257352602115e-10-1.448472276316891e-10j)	-64.2506027	63.6244087	2	1
1500.0	-66.0	-57.0	3800.0	6400.0	9.83075905	(1.7298054586468387e-11-1.1298382426910749e-12j)	-65.0908508	-64.4856873	2	2
1500.0	-66.0	-57.0	3800.0	6400.0	9.6007061	(-7.398935941347734e-11+1.340828725965514e-10j)	-64.4229813	63.7994537	2	1
1500.0	-66.0	-57.0	3800.0	6400.0	9.6007061	(-3.1593377057456206e-11+5.7253313561566154e-11j)	-64.422699	63.7991638	2	1
1500.0	-66.0	-57.0	3900.0	6400.0	9.77312946	(-1.8689202607372735e-12-1.4275375815994154e-11j)	-64.9269943	-64.3222656	2	2
1500.0	-66.0	-57.0	3900.0	6400.0	9.77312946	(-5.459205047442245e-13-4.169870736800227e-12j)	-64.9267197	-64.3219833	2	2
1500.0	-66.0	-57.0	3900.0	6400.0	9.65808201	(9.357931412188407e-11-4.221798508370745e-11j)	-64.5931473	63.9850273	2	1
1500.0	-66.0	-57.0	3900.0	6400.0	9.65808201	(9.2062411897226e-11-4.1533699826240063e-11j)	-64.592865	63.9847412	2	1
2100.0	-66.0	-57.0	2900.0	6400.0	9.43563557	(2.2580041791422324e-10+1.5005756463148334e-10j)	-63.6433411	63.3681984	2	1
2100.0	-66.0	-57.0	3000.0	6400.0	9.49296761	(6.661571594095738e-11-2.441009077300274e-10j)	-63.8214569	63.5334244	2	1
2100.0	-66.0	-57.0	3100.0	6400.0	9.55039406	(8.425179309079521e-11+9.108624501590647e-11j)	-63.9974365	63.7071724	2	1
2100.0	-66.0	-57.0	3100.0	6400.0	9.55039406	(7.57321296438207e-11+8.187529703974114e-11j)	-63.9971581	63.7068901	2	1
2100.0	-66.0	-57.0	3200.0	6400.0	9.60785866	(-2.1872270191425825e-10-2.2408048412372145e-11j)	-64.171051	63.8284454	2	1
2100.0	-66.0	-57.0	3300.0	6400.0	9.66530132	(-1.0943252626089596e-10+3.571213913132053e-11j)	-64.3431015	63.9928894	2	1
2100.0	-66.0	-57.0	3300.0	6400.0	9.66530132	(-8.553975056564043e-11+2.791503753400162e-11j)	-64.3428268	63.9926186	2	1
2100.0	-66.0	-57.0	3400.0	6400.0	9.72280502	(1.1933133346300024e-10-1.4925375009267735e-10j)	-64.5128937	64.1558228	2	1
2100.0	-66.0	-57.0	3500.0	6400.0	9.78040409	(1.3032136079284058e-10-1.2140212335821765e-10j)	-64.6806183	64.325737	2	1
2100.0	-66.0	-57.0	3600.0	6400.0	9.83803463	(4.887416190294631e-11+4.429328075508987e-11j)	-64.8465576	64.4700089	2	1
2100.0	-66.0	-57.0	3600.0	6400.0	9.83803463	(7.418215032802693e-11+6.722912937611838e-11j)	-64.8462753	64.4697266	2	1
2100.0	-66.0	-57.0	3700.0	6400.0	10.2435493	(1.0702756104579817e-12+1.056340471593633e-11j)	-65.9523849	-65.5871124	2	2
2100.0	-66.0	-57.0	3700.0	6400.0	9.89572334	(1.129290769453458e-10-8.261930789759615e-11j)	-65.0102539	64.6324615	2	1
2100.0	-66.0	-57.0	3700.0	6400.0	9.89572334	(1.2005634600694191e-11-8.783374261850873e-12j)	-65.0099716	64.6321793	2	1
2100.0	-66.0	-57.0	3800.0	6400.0	10.1853962	(1.1123628550576767e-12+4.513971815165261e-13j)	-65.8003082	-65.433548	2	2
2100.0	-66.0	-57.0	3800.0	6400.0	10.1853962	(9.455142101006116e-12+3.836887786526861e-12j)	-65.8000259	-65.4332733	2	2
2100.0	-66.0	-57.0	3800.0	6400.0	9.95349789	(-1.4058842119390754e-10-3.213664560037694e-11j)	-65.172081	64.7944946	2	1
2100.0	-66.0	-57.0	3900.0	6400.0	10.1273165	(1.0787888729806226e-11+3.790432745723214e-12j)	-65.6458969	-65.2812653	2	2
2100.0	-66.0	-57.0	3900.0	6400.0	10.1273165	(7.611829901479295e-13+2.674483563104003e-13j)	-65.6456146	-65.2809906	2	2
2100.0	-66.0	-57.0	3900.0	6400.0	10.0113459	(-6.881521890211952e-11+1.154354154434877e-10j)	-65.3319397	64.9570465	2	1
2700.0	-66.0	-57.0	2900.0	6400.0	9.78356934	(-6.899823767036031e-13-1.7884864709680382e-10j)	-64.4674301	64.4054413	2	1
2700.0	-66.0	-57.0	3000.0	6400.0	9.84140396	(1.2442295390424212e-10-1.1118915259070652e-10j)	-64.6342697	64.5585785	2	1
2700.0	-66.0	-57.0	3100.0	6400.0	9.89931488	(1.1909857165177858e-10+9.975954091309849e-11j)	-64.7991028	64.718132	2	1
2700.0	-66.0	-57.0	3200.0	6400.0	9.95728683	(5.5258723907323297e-11-1.3396525500531503e-10j)	-64.9619446	64.8314667	2	1
